PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, P315
Station name, LeggettSchCN2005
Begin Date, 2005-06-25
End Date, 2026-03-28
Release Date, 2026-03-29
Source file, P315.cwu.igs14.pos
Offset from source file, 77.58 mm North, -193.72 mm East, -6.93 mm Vertical
Reference position, 39.8635832019 North Latitude, -123.7168975793 East Longitude, 257.93515 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2015-05-28,83.14, -336.11, -12.20, 2.07, 1.57, 7.39, repro,
2015-05-29,82.90, -335.56, -14.54, 2.02, 1.54, 7.15, repro,
2015-05-30,82.56, -333.88, -9.05, 2.02, 1.54, 7.22, repro,
2015-05-31,83.79, -336.48, -7.65, 2.01, 1.54, 7.14, repro,
2015-06-01,82.41, -336.75, -8.94, 2.03, 1.54, 7.21, repro,
2015-06-02,83.20, -337.12, -8.69, 2.01, 1.54, 7.21, repro,
2015-06-03,83.06, -336.88, -7.37, 2.04, 1.54, 7.21, repro,
2015-06-04,81.99, -337.67, -0.68, 2.02, 1.53, 7.12, repro,
2015-06-05,84.75, -339.33, -7.40, 2.07, 1.61, 7.43, repro,
2015-06-06,85.16, -337.52, -7.48, 2.02, 1.54, 7.16, repro,
2015-06-07,83.63, -337.03, -2.78, 2.01, 1.54, 7.17, repro,
2015-06-08,85.10, -337.02, -8.56, 2.05, 1.57, 7.33, repro,
2015-06-09,83.90, -336.61, -4.75, 2.01, 1.54, 7.14, repro,
2015-06-10,81.25, -337.20, -6.54, 2.02, 1.55, 7.18, repro,
2015-06-11,82.01, -336.73, -5.95, 2.12, 1.61, 7.33, repro,
2015-06-12,83.34, -337.55, -4.95, 2.04, 1.58, 7.31, repro,
2015-06-13,85.29, -336.48, -8.30, 2.02, 1.55, 7.18, repro,
2015-06-14,83.72, -335.87, -7.22, 2, 1.54, 7.13, repro,
2015-06-15,83.87, -336.23, -9.15, 2.04, 1.58, 7.32, repro,
2015-06-16,83.59, -337.48, -8.63, 2, 1.55, 7.19, repro,
2015-06-17,83.07, -338.48, -10.69, 2.06, 1.61, 7.37, repro,
2015-06-18,83.07, -339.02, -1.22, 2.06, 1.63, 7.49, repro,
2015-06-19,85.73, -338.25, -3.82, 2.03, 1.59, 7.32, repro,
2015-06-20,83.85, -337.81, 0.33, 1.98, 1.54, 7.07, repro,
2015-06-21,85.09, -337.61, -4.47, 2, 1.54, 7.12, repro,
2015-06-22,84.64, -338.57, -8.36, 1.99, 1.53, 7.1, repro,
2015-06-23,81.62, -338.25, -4.19, 2.13, 1.61, 7.43, repro,
2015-06-24,83.03, -338.19, -4.22, 2.09, 1.59, 7.36, repro,
2015-06-25,83.24, -338.71, 1.69, 2.05, 1.59, 7.36, repro,
2015-06-26,85.21, -339.32, -3.24, 2.07, 1.58, 7.34, repro,
2015-06-27,83.20, -339.22, -5.35, 2.02, 1.54, 7.12, repro,
2015-06-28,80.93, -339.89, 6.93, 2.07, 1.59, 7.4, repro,
2015-06-29,85.73, -338.68, -8.00, 2.04, 1.56, 7.22, repro,
2015-06-30,85.92, -339.21, -5.86, 2.11, 1.57, 7.44, repro,
2015-07-01,84.58, -338.55, -8.38, 2.07, 1.58, 7.37, repro,
2015-07-02,83.35, -338.46, -0.42, 2.05, 1.57, 7.28, repro,
2015-07-03,83.78, -338.44, -1.61, 2.02, 1.55, 7.17, repro,
2015-07-04,81.60, -338.15, 1.74, 2.09, 1.62, 7.45, repro,
2015-07-05,82.60, -339.27, 2.13, 2.05, 1.57, 7.29, repro,
2015-07-06,82.99, -336.81, -3.60, 2.02, 1.56, 7.21, repro,
2015-07-07,81.77, -339.04, 7.70, 2, 1.55, 7.13, repro,
2015-07-08,83.22, -341.24, -4.24, 2, 1.54, 7.11, repro,
2015-07-09,84.80, -339.35, 7.82, 2.04, 1.56, 7.21, repro,
2015-07-10,84.56, -338.97, 4.25, 2.03, 1.55, 7.19, repro,
2015-07-11,84.38, -338.27, 3.47, 2.07, 1.62, 7.38, repro,
2015-07-12,83.90, -338.90, 0.11, 2, 1.56, 7.14, repro,
2015-07-13,82.56, -338.84, -2.66, 2, 1.55, 7.09, repro,
2015-07-14,83.44, -340.92, 1.27, 2.02, 1.55, 7.17, repro,
2015-07-15,84.25, -340.34, -1.26, 2.04, 1.57, 7.26, repro,
2015-07-16,83.36, -339.25, 9.54, 2.07, 1.6, 7.38, repro,
2015-07-17,84.10, -339.61, 4.04, 2.03, 1.58, 7.29, repro,
2015-07-18,83.53, -341.15, 0.77, 2.04, 1.59, 7.33, repro,
2015-07-19,84.22, -342.31, 5.94, 2.06, 1.6, 7.35, repro,
2015-07-20,84.68, -340.80, 6.51, 2.06, 1.59, 7.38, repro,
2015-07-21,83.68, -340.75, 6.93, 2.04, 1.59, 7.35, repro,
2015-07-22,82.02, -338.88, 10.35, 2.03, 1.58, 7.27, repro,
2015-07-23,85.02, -341.36, -3.93, 2.03, 1.59, 7.32, repro,
2015-07-24,84.60, -341.47, 0.80, 2.06, 1.6, 7.38, repro,
2015-07-25,84.05, -341.59, 3.35, 2.05, 1.59, 7.33, repro,
2015-07-26,83.26, -342.79, 4.29, 2.07, 1.59, 7.37, repro,
2015-07-27,87.12, -340.54, 4.45, 2.05, 1.59, 7.32, repro,
2015-07-28,83.33, -341.44, 2.38, 2.09, 1.6, 7.57, repro,
2015-07-29,82.86, -340.57, 2.38, 2.11, 1.6, 7.57, repro,
2015-07-30,84.58, -340.95, -2.87, 2.02, 1.58, 7.21, repro,
2015-07-31,83.89, -342.38, -3.33, 2.04, 1.59, 7.28, repro,
2015-08-01,82.60, -341.60, 6.99, 2.07, 1.6, 7.45, repro,
2015-08-02,86.12, -342.00, 5.50, 2.04, 1.59, 7.29, repro,
2015-08-03,85.26, -341.99, 5.69, 2.05, 1.59, 7.34, repro,
2015-08-04,83.78, -342.56, 2.01, 2.05, 1.64, 7.41, repro,
2015-08-05,83.45, -342.43, 7.22, 2.15, 1.65, 7.6, repro,
2015-08-06,83.02, -343.08, 3.46, 2.06, 1.59, 7.36, repro,
2015-08-07,83.18, -341.84, 8.04, 2.05, 1.58, 7.29, repro,
2015-08-08,85.04, -343.44, 7.08, 2.09, 1.6, 7.43, repro,
2015-08-09,85.22, -342.52, -0.39, 2.16, 1.67, 7.63, repro,
2015-08-10,83.76, -343.37, 4.56, 2, 1.57, 7.14, repro,
2015-08-11,85.31, -342.02, -1.61, 2.03, 1.57, 7.21, repro,
2015-08-12,84.35, -342.55, 3.27, 2.04, 1.59, 7.33, repro,
2015-08-13,83.67, -341.38, 6.08, 2.06, 1.58, 7.28, repro,
2015-08-14,85.45, -343.62, 1.24, 1.99, 1.53, 6.98, repro,
2015-08-15,84.84, -344.09, 1.23, 2.03, 1.54, 7.07, repro,
2015-08-16,84.41, -343.64, 5.88, 2.02, 1.54, 7.07, repro,
2015-08-17,85.13, -344.11, 6.73, 2.03, 1.55, 7.12, repro,
2015-08-18,83.71, -344.95, 8.36, 2.01, 1.56, 7.16, repro,
2015-08-19,84.14, -343.85, 5.26, 2.06, 1.6, 7.32, repro,
2015-08-20,83.33, -344.65, 12.35, 2.01, 1.54, 7.07, repro,
2015-08-21,85.14, -343.61, 8.30, 2.04, 1.56, 7.16, repro,
2015-08-22,84.80, -344.53, 1.85, 2.04, 1.55, 7.19, repro,
2015-08-23,84.67, -345.43, 3.44, 2.04, 1.55, 7.14, repro,
2015-08-24,84.58, -345.29, -0.19, 2.03, 1.56, 7.13, repro,
2015-08-25,85.22, -343.71, 4.05, 2.04, 1.59, 7.21, repro,
2015-08-26,83.85, -345.21, 2.45, 2.02, 1.56, 7.08, repro,
2015-08-27,85.78, -346.00, 3.22, 2.01, 1.55, 7.06, repro,
2015-08-28,85.32, -344.58, 7.63, 2.03, 1.55, 7.13, repro,
2015-08-29,83.83, -345.74, 2.69, 2.05, 1.58, 7.23, repro,
2015-08-30,83.18, -345.98, 5.93, 2.02, 1.55, 7.08, repro,
2015-08-31,84.12, -345.68, 5.86, 2.02, 1.54, 7.06, repro,
2015-09-01,86.14, -344.49, 3.09, 2.09, 1.58, 7.21, repro,
2015-09-02,84.74, -345.36, 10.54, 2.06, 1.57, 7.13, repro,
2015-09-03,84.79, -347.68, 5.15, 2.03, 1.55, 7.14, repro,
2015-09-04,84.07, -345.81, 5.36, 2.03, 1.55, 7.11, repro,
2015-09-05,84.05, -347.07, 8.10, 2.02, 1.55, 7.15, repro,
2015-09-06,85.50, -345.94, -1.31, 2.01, 1.55, 7.05, repro,
2015-09-07,84.86, -345.08, 3.22, 2.01, 1.56, 7.11, repro,
2015-09-08,84.80, -346.16, 1.59, 2.04, 1.54, 7.09, repro,
2015-09-09,86.20, -345.56, 3.34, 2.01, 1.55, 7.08, repro,
2015-09-10,85.18, -346.37, 3.40, 2.03, 1.55, 7.13, repro,
2015-09-11,84.58, -346.45, -2.08, 2.06, 1.59, 7.3, repro,
2015-09-12,86.33, -345.47, 3.56, 2.03, 1.55, 7.11, repro,
2015-09-13,86.03, -345.92, 8.86, 2.02, 1.55, 7.11, repro,
2015-09-14,84.30, -347.21, 11.35, 2.04, 1.55, 7.1, repro,
2015-09-15,85.17, -347.32, 6.74, 2.03, 1.55, 7.1, repro,
2015-09-16,86.25, -345.94, -1.18, 2.02, 1.56, 7.13, repro,
2015-09-17,86.55, -346.48, 1.23, 2, 1.55, 7.03, repro,
2015-09-18,85.70, -346.24, 0.81, 2.01, 1.56, 7.06, repro,
2015-09-19,85.63, -347.24, 1.47, 2.02, 1.54, 7.06, repro,
2015-09-20,84.86, -346.35, 1.05, 2.05, 1.55, 7.14, repro,
2015-09-21,84.59, -348.08, 6.49, 2.05, 1.55, 7.14, repro,
2015-09-22,84.10, -347.06, 2.68, 2.04, 1.57, 7.21, repro,
2015-09-23,85.23, -348.56, -0.09, 2.02, 1.55, 7.1, repro,
2015-09-24,86.69, -346.47, -6.10, 2.03, 1.55, 7.12, repro,
2015-09-25,86.48, -347.50, 2.26, 2.03, 1.54, 7.11, repro,
2015-09-26,84.80, -346.77, -2.62, 2.06, 1.56, 7.23, repro,
2015-09-27,85.86, -346.29, 1.82, 2.03, 1.54, 7.1, repro,
2015-09-28,85.16, -347.24, 4.62, 2.07, 1.55, 7.25, repro,
2015-09-29,84.81, -347.29, 0.56, 2.04, 1.57, 7.19, repro,
2015-09-30,87.60, -348.12, -0.53, 2.08, 1.6, 7.38, repro,
2015-10-01,86.12, -346.53, -5.56, 2.11, 1.61, 7.5, repro,
2015-10-02,84.69, -348.08, -0.03, 2.06, 1.59, 7.3, repro,
2015-10-03,86.64, -348.93, 5.66, 2.06, 1.56, 7.25, repro,
2015-10-04,86.82, -347.33, 5.81, 1.99, 1.54, 7.04, repro,
2015-10-05,85.47, -348.84, 2.77, 1.99, 1.52, 6.95, repro,
2015-10-06,85.44, -346.78, 0.21, 2.02, 1.55, 7.1, repro,
2015-10-07,84.27, -347.43, -1.27, 2.06, 1.59, 7.27, repro,
2015-10-08,85.00, -348.72, 5.46, 2.05, 1.56, 7.22, repro,
2015-10-09,85.52, -348.76, 1.32, 2.02, 1.55, 7.15, repro,
2015-10-10,85.28, -349.97, 8.88, 2.03, 1.56, 7.15, repro,
2015-10-11,85.23, -348.54, 7.16, 2.01, 1.55, 7.13, repro,
2015-10-12,84.82, -348.20, 3.84, 2.04, 1.56, 7.2, repro,
2015-10-13,85.87, -347.53, -0.14, 2.03, 1.56, 7.17, repro,
2015-10-14,84.58, -347.98, 9.56, 2.03, 1.57, 7.2, repro,
2015-10-15,84.43, -349.10, 6.56, 2.04, 1.58, 7.25, repro,
2015-10-16,84.78, -349.51, 3.60, 2, 1.56, 7.06, repro,
2015-10-17,85.00, -350.31, 1.92, 2, 1.57, 7.14, repro,
2015-10-18,86.77, -348.83, 4.64, 2.02, 1.56, 7.15, repro,
2015-10-19,87.48, -349.10, 0.53, 2.03, 1.57, 7.19, repro,
2015-10-20,83.70, -348.68, 1.94, 2.06, 1.6, 7.33, repro,
2015-10-21,84.70, -350.12, 0.86, 1.98, 1.55, 7.06, repro,
2015-10-22,86.24, -350.10, 2.13, 2.02, 1.57, 7.15, repro,
2015-10-23,86.82, -349.16, 2.43, 2.02, 1.59, 7.17, repro,
2015-10-24,86.90, -349.79, 0.07, 2, 1.55, 7.12, repro,
2015-10-25,85.64, -349.20, 1.49, 2.01, 1.56, 7.14, repro,
2015-10-26,85.95, -349.59, 1.20, 2, 1.56, 7.12, repro,
2015-10-27,87.27, -348.78, 0.75, 2.05, 1.6, 7.14, repro,
2015-10-28,85.87, -349.95, 6.56, 2.07, 1.62, 7.37, repro,
2015-10-29,86.70, -349.81, 6.26, 2, 1.55, 7.05, repro,
2015-10-30,85.03, -350.06, 1.55, 1.99, 1.55, 7.11, repro,
2015-10-31,85.65, -349.84, 4.56, 1.99, 1.54, 7.05, repro,
2015-11-01,85.80, -350.30, 4.74, 2, 1.56, 7.13, repro,
2015-11-02,87.62, -351.44, 6.34, 2.02, 1.56, 7.19, repro,
2015-11-03,94.01, -348.21, -2.85, 2.05, 1.57, 7.25, repro,
2015-11-04,90.03, -348.31, 3.77, 2.03, 1.55, 7.18, repro,
2015-11-05,87.31, -350.84, -2.15, 2.06, 1.58, 7.27, repro,
2015-11-06,87.75, -350.66, -1.51, 2.03, 1.57, 7.22, repro,
2015-11-07,86.25, -349.27, -1.11, 2.03, 1.57, 7.17, repro,
2015-11-08,87.22, -349.87, 4.05, 2.07, 1.58, 7.32, repro,
2015-11-09,86.23, -351.10, 5.30, 2.02, 1.57, 7.2, repro,
2015-11-10,87.11, -352.36, 0.46, 2.03, 1.56, 7.14, repro,
2015-11-11,87.36, -351.20, 1.55, 2.03, 1.59, 7.28, repro,
2015-11-12,88.53, -350.80, 0.16, 2.01, 1.55, 7.16, repro,
2015-11-13,89.87, -351.03, -2.75, 2.04, 1.55, 7.2, repro,
2015-11-14,88.26, -350.97, 0.08, 2.05, 1.6, 7.32, repro,
2015-11-15,86.88, -351.60, -0.17, 2.03, 1.55, 7.19, repro,
2015-11-16,87.51, -349.62, -3.20, 2.02, 1.54, 7.14, repro,
2015-11-17,87.75, -351.51, 3.37, 2, 1.54, 7.11, repro,
2015-11-18,88.75, -351.76, 0.51, 2.03, 1.55, 7.19, repro,
2015-11-19,88.49, -353.15, 7.90, 2.03, 1.55, 7.18, repro,
2015-11-20,87.87, -351.66, -3.17, 2.02, 1.56, 7.23, repro,
2015-11-21,86.61, -351.65, -6.99, 2.02, 1.55, 7.17, repro,
2015-11-22,88.15, -352.25, 0.67, 2.02, 1.59, 7.26, repro,
2015-11-23,88.07, -352.90, 2.97, 2, 1.55, 7.15, repro,
2015-11-24,89.90, -353.16, -3.14, 2.03, 1.56, 7.22, repro,
2015-11-25,87.77, -352.46, 2.57, 2.02, 1.56, 7.2, repro,
2015-11-26,88.13, -353.97, -1.16, 2.02, 1.56, 7.17, repro,
2015-11-27,88.10, -352.80, -10.20, 1.99, 1.55, 7.09, repro,
2015-11-28,88.01, -353.55, -0.50, 1.99, 1.55, 7.14, repro,
2015-11-29,88.62, -352.33, -2.81, 2.01, 1.56, 7.19, repro,
2015-11-30,88.49, -353.92, -2.17, 2.03, 1.56, 7.25, repro,
2015-12-01,88.87, -353.10, -6.03, 2.01, 1.56, 7.19, repro,
2015-12-02,88.41, -353.53, -8.06, 2.01, 1.56, 7.21, repro,
2015-12-03,87.65, -354.40, -2.74, 2.02, 1.57, 7.27, repro,
2015-12-04,87.83, -354.29, 1.14, 2, 1.58, 7.27, repro,
2015-12-05,87.90, -352.46, -6.17, 2.02, 1.56, 7.24, repro,
2015-12-06,85.28, -354.22, -3.36, 2.13, 1.69, 7.68, repro,
2015-12-07,87.32, -353.30, -7.16, 2.04, 1.61, 7.41, repro,
2015-12-08,87.44, -352.44, -5.03, 2.05, 1.61, 7.42, repro,
2015-12-09,89.90, -354.30, 4.38, 2.03, 1.6, 7.4, repro,
2015-12-10,86.82, -354.65, -7.79, 2.05, 1.65, 7.51, repro,
2015-12-11,86.85, -354.26, -0.98, 2.06, 1.61, 7.45, repro,
2015-12-12,86.53, -354.41, 2.82, 2.03, 1.58, 7.33, repro,
2015-12-13,85.95, -355.24, 0.68, 2.04, 1.57, 7.33, repro,
2015-12-14,88.93, -352.24, -4.56, 1.97, 1.52, 7.02, repro,
2015-12-15,91.50, -352.77, -11.69, 1.99, 1.54, 7.12, repro,
2015-12-16,88.05, -354.44, -2.20, 2.02, 1.58, 7.23, repro,
2015-12-17,87.30, -354.19, -11.36, 2.1, 1.58, 7.46, repro,
2015-12-18,89.11, -355.05, -9.86, 2.05, 1.54, 7.26, repro,
2015-12-19,89.43, -354.74, -9.40, 2.01, 1.54, 7.12, repro,
2015-12-20,89.45, -354.85, -7.37, 2, 1.54, 7.13, repro,
2015-12-21,88.30, -355.40, -5.25, 1.99, 1.55, 7.15, repro,
2015-12-22,88.79, -356.53, 7.03, 2, 1.53, 7.1, repro,
2015-12-23,89.05, -354.28, -2.38, 2.01, 1.54, 7.14, repro,
2015-12-24,89.29, -354.82, -7.21, 2, 1.54, 7.08, repro,
2015-12-25,89.57, -354.03, -7.48, 2.01, 1.56, 7.2, repro,
2015-12-26,89.30, -354.42, -12.52, 1.98, 1.53, 7.06, repro,
2015-12-27,88.39, -353.93, -9.10, 2, 1.55, 7.12, repro,
2015-12-28,89.27, -354.85, -15.69, 2.04, 1.58, 7.23, repro,
2015-12-29,90.78, -356.29, -11.12, 2.02, 1.55, 7.11, repro,
2015-12-30,88.62, -354.92, -7.64, 2.04, 1.55, 7.18, repro,
2015-12-31,90.53, -354.09, -10.57, 1.99, 1.53, 7.03, repro,
2016-01-01,89.33, -355.18, -5.43, 2.01, 1.55, 7.12, repro,
2016-01-02,90.17, -354.71, -4.30, 2.16, 1.65, 7.47, repro,
2016-01-03,90.56, -355.64, -8.21, 2.02, 1.53, 7.08, repro,
2016-01-04,89.00, -355.96, -5.67, 1.99, 1.54, 7.03, repro,
2016-01-05,89.39, -356.70, -4.89, 2.01, 1.54, 7.08, repro,
2016-01-06,89.34, -356.13, -9.91, 2.02, 1.54, 7.11, repro,
2016-01-07,89.63, -354.50, -11.58, 2.06, 1.58, 7.24, repro,
2016-01-08,88.84, -355.80, -8.80, 2.07, 1.61, 7.34, repro,
2016-01-09,88.79, -355.59, -8.78, 2.02, 1.57, 7.17, repro,
2016-01-10,88.94, -355.15, -12.65, 2.01, 1.55, 7.11, repro,
2016-01-11,90.63, -357.64, -12.40, 2.03, 1.55, 7.12, repro,
2016-01-12,92.13, -354.26, -12.87, 2.01, 1.54, 7.09, repro,
2016-01-13,88.14, -359.91, 1.48, 2.04, 1.56, 7.21, repro,
2016-01-14,91.10, -355.87, -6.57, 2.02, 1.54, 7.06, repro,
2016-01-15,89.32, -356.39, -13.63, 2.09, 1.57, 7.15, repro,
2016-01-16,90.88, -355.92, -16.56, 2.02, 1.55, 7.14, repro,
2016-01-17,90.88, -356.22, -10.09, 2.03, 1.55, 7.09, repro,
2016-01-18,89.92, -356.56, -7.42, 2.02, 1.54, 7.09, repro,
2016-01-19,89.79, -355.63, -11.30, 2.05, 1.55, 7.17, repro,
2016-01-20,90.72, -355.42, -19.93, 2.02, 1.52, 7.01, repro,
2016-01-21,90.70, -355.65, -13.52, 2.02, 1.52, 6.99, repro,
2016-01-22,89.13, -357.63, -5.85, 2.03, 1.54, 7.12, repro,
2016-01-23,86.40, -357.78, -7.52, 2.04, 1.55, 7.16, repro,
2016-01-24,90.13, -357.24, -10.13, 1.99, 1.52, 6.94, repro,
2016-01-25,89.75, -356.59, -10.51, 2.01, 1.55, 7.1, repro,
2016-01-26,89.86, -356.00, -14.18, 2.03, 1.56, 7.18, repro,
2016-01-27,89.68, -357.15, -13.22, 2.04, 1.56, 7.16, repro,
2016-01-28,90.52, -357.23, -12.77, 2.07, 1.58, 7.28, repro,
2016-01-29,89.15, -357.53, -5.19, 2.11, 1.58, 7.31, repro,
2016-01-30,91.47, -358.10, -4.92, 2.02, 1.55, 7.08, repro,
2016-01-31,91.45, -357.45, -2.33, 2.08, 1.58, 7.16, repro,
2016-02-01,90.16, -355.31, -8.26, 2.02, 1.55, 7.09, repro,
2016-02-02,88.31, -358.15, -13.23, 2.05, 1.55, 7.16, repro,
2016-02-03,89.60, -356.88, -17.95, 2.03, 1.55, 7.12, repro,
2016-02-04,88.94, -357.20, -12.71, 2.03, 1.55, 7.12, repro,
2016-02-05,89.79, -358.23, -16.50, 2, 1.55, 7.06, repro,
2016-02-06,91.08, -356.66, -16.63, 2, 1.54, 7, repro,
2016-02-07,90.19, -358.22, -18.02, 2.03, 1.55, 7.14, repro,
2016-02-08,90.82, -357.34, -18.73, 2.03, 1.56, 7.16, repro,
2016-02-09,91.18, -357.80, -19.94, 2.02, 1.59, 7.19, repro,
2016-02-10,89.42, -357.28, -19.10, 2.03, 1.56, 7.15, repro,
2016-02-11,90.61, -358.49, -19.80, 1.99, 1.54, 7.03, repro,
2016-02-12,90.00, -356.79, -15.27, 2.02, 1.55, 7.1, repro,
2016-02-13,90.27, -358.84, -19.16, 2.03, 1.57, 7.21, repro,
2016-02-14,90.78, -358.09, -18.80, 2.03, 1.56, 7.16, repro,
2016-02-15,90.81, -358.38, -14.69, 2.03, 1.56, 7.12, repro,
2016-02-16,89.54, -359.06, -12.45, 2.01, 1.55, 7.03, repro,
2016-02-17,88.42, -358.87, 2.28, 2.03, 1.56, 7.09, repro,
2016-02-18,90.64, -359.71, -10.95, 2.05, 1.57, 7.21, repro,
2016-02-19,89.60, -359.76, -10.74, 2.03, 1.57, 7.15, repro,
2016-02-20,90.84, -358.00, -11.62, 2.03, 1.56, 7.14, repro,
2016-02-21,89.76, -359.29, -16.06, 2.01, 1.55, 7.03, repro,
2016-02-22,89.81, -358.74, -20.37, 2, 1.55, 7.05, repro,
2016-02-23,90.45, -358.24, -14.34, 2.03, 1.55, 7.09, repro,
2016-02-24,90.72, -359.97, -16.10, 2.03, 1.57, 7.16, repro,
2016-02-25,88.46, -359.70, -17.66, 2.03, 1.57, 7.15, repro,
2016-02-26,91.26, -359.08, -16.89, 2.08, 1.58, 7.4, repro,
2016-02-27,90.30, -359.33, -5.45, 2, 1.55, 7.05, repro,
2016-02-28,90.69, -359.72, -16.80, 2.05, 1.61, 7.29, repro,
2016-02-29,89.24, -359.69, -15.58, 2.06, 1.6, 7.29, repro,
2016-03-01,89.83, -360.25, -5.18, 2.04, 1.6, 7.25, repro,
2016-03-02,89.92, -358.52, -12.23, 2.01, 1.55, 7.07, repro,
2016-03-03,89.11, -360.08, -7.39, 2.01, 1.55, 7.08, repro,
2016-03-04,90.96, -360.75, -11.60, 2.04, 1.6, 7.28, repro,
2016-03-05,90.41, -361.55, -10.11, 2.04, 1.57, 7.17, repro,
2016-03-06,89.39, -362.94, -8.02, 2.03, 1.56, 7.15, repro,
2016-03-07,89.98, -361.54, -9.57, 2.06, 1.6, 7.33, repro,
2016-03-08,89.94, -359.77, -3.20, 2.1, 1.61, 7.41, repro,
2016-03-09,89.91, -360.66, -5.16, 1.99, 1.54, 7.02, repro,
2016-03-10,90.16, -360.22, -7.75, 1.98, 1.57, 7.02, repro,
2016-03-11,90.34, -360.38, -8.04, 1.99, 1.55, 7, repro,
2016-03-12,88.59, -361.64, -9.25, 1.97, 1.55, 6.97, repro,
2016-03-13,89.22, -361.02, -10.07, 1.99, 1.57, 6.99, repro,
2016-03-14,90.31, -360.61, -12.87, 2, 1.61, 7.09, repro,
2016-03-15,91.09, -359.66, -14.07, 2, 1.59, 7.06, repro,
2016-03-16,89.85, -359.87, -8.86, 2.04, 1.63, 7.24, repro,
2016-03-17,90.77, -360.82, -12.72, 2.03, 1.61, 7.17, repro,
2016-03-18,91.58, -361.15, -16.91, 2.07, 1.61, 7.3, repro,
2016-03-19,89.13, -361.09, -7.77, 2, 1.57, 7.06, repro,
2016-03-20,89.99, -362.24, -13.23, 1.98, 1.55, 6.98, repro,
2016-03-21,91.04, -361.39, -11.42, 1.97, 1.55, 6.93, repro,
2016-03-22,90.04, -363.32, -5.89, 1.98, 1.57, 7.03, repro,
2016-03-23,91.22, -361.86, -24.56, 1.97, 1.55, 6.91, repro,
2016-03-24,91.62, -361.43, -23.11, 1.97, 1.56, 6.99, repro,
2016-03-25,91.70, -362.52, -18.19, 1.96, 1.54, 6.88, repro,
2016-03-26,93.91, -361.64, -20.39, 1.96, 1.54, 6.85, repro,
2016-03-27,89.85, -363.15, -9.26, 1.97, 1.55, 6.93, repro,
2016-03-28,90.94, -361.24, -12.95, 1.97, 1.55, 6.92, repro,
2016-03-29,93.89, -361.48, -20.31, 1.99, 1.55, 6.98, repro,
2016-03-30,92.00, -362.89, -13.12, 1.97, 1.55, 6.93, repro,
2016-03-31,91.29, -362.57, -10.48, 1.96, 1.53, 6.85, repro,
2016-04-01,91.06, -361.37, -10.48, 1.96, 1.54, 6.9, repro,
2016-04-02,91.96, -361.62, -16.50, 1.96, 1.56, 6.94, repro,
2016-04-03,91.92, -362.63, -12.09, 1.95, 1.55, 6.92, repro,
2016-04-04,92.86, -364.02, -8.60, 1.99, 1.61, 7.15, repro,
2016-04-05,89.59, -362.81, -12.28, 1.97, 1.55, 6.95, repro,
2016-04-06,90.83, -362.40, -14.35, 1.97, 1.56, 6.97, repro,
2016-04-07,91.14, -362.73, -11.66, 1.98, 1.59, 7.03, repro,
2016-04-08,91.42, -362.69, -8.27, 1.96, 1.57, 6.97, repro,
2016-04-09,92.18, -364.57, -13.18, 1.96, 1.55, 6.93, repro,
2016-04-10,91.45, -363.80, -5.28, 1.97, 1.57, 7.02, repro,
2016-04-11,90.91, -363.88, -10.49, 1.98, 1.57, 6.99, repro,
2016-04-12,90.73, -363.26, -10.20, 1.95, 1.55, 6.88, repro,
2016-04-13,90.62, -362.88, -12.41, 1.96, 1.56, 6.9, repro,
2016-04-14,92.42, -364.46, -2.53, 1.99, 1.58, 7.06, repro,
2016-04-15,93.06, -364.48, -12.77, 1.98, 1.57, 6.98, repro,
2016-04-16,91.81, -365.17, -13.52, 1.96, 1.56, 6.94, repro,
2016-04-17,92.75, -363.45, -11.51, 1.96, 1.56, 6.91, repro,
2016-04-18,92.83, -364.37, -16.09, 1.97, 1.56, 6.96, repro,
2016-04-19,92.73, -366.05, -11.60, 2.02, 1.59, 7.14, repro,
2016-04-20,92.27, -365.89, -11.35, 2.03, 1.59, 7.23, repro,
2016-04-21,91.83, -365.20, -15.09, 1.98, 1.57, 6.99, repro,
2016-04-22,91.39, -366.07, -4.18, 1.98, 1.58, 7.05, repro,
2016-04-23,91.66, -364.67, -16.94, 1.95, 1.55, 6.92, repro,
2016-04-24,93.17, -365.09, -13.93, 1.98, 1.56, 7.03, repro,
2016-04-25,92.48, -364.20, -9.16, 1.97, 1.55, 6.94, repro,
2016-04-26,95.35, -364.81, -6.89, 1.98, 1.56, 7.01, repro,
2016-04-27,91.41, -365.05, -13.86, 1.96, 1.58, 7.04, repro,
2016-04-28,86.27, -366.77, -1.69, 1.94, 1.55, 6.89, repro,
2016-04-29,93.09, -365.64, -15.78, 1.96, 1.56, 7, repro,
2016-04-30,95.99, -366.07, -5.70, 1.99, 1.56, 7.03, repro,
2016-05-01,93.38, -366.18, -11.93, 1.99, 1.57, 7.02, repro,
2016-05-02,92.28, -366.03, -11.48, 1.99, 1.58, 7.07, repro,
2016-05-03,90.32, -365.41, -17.62, 2.02, 1.58, 7.13, repro,
2016-05-04,92.48, -365.89, -8.79, 2, 1.57, 7.09, repro,
2016-05-05,91.56, -366.52, -6.36, 2.07, 1.66, 7.45, repro,
2016-05-06,92.31, -366.40, -10.82, 2.04, 1.6, 7.23, repro,
