PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, P067
Station name, CleggRanchCS2004
Begin Date, 2004-01-14
End Date, 2026-04-01
Release Date, 2026-04-02
Source file, P067.cwu.igs14.pos
Offset from source file, 245.54 mm North, -255.33 mm East, -10.97 mm Vertical
Reference position, 35.5517532665 North Latitude, -121.0029613705 East Longitude, 107.00063 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2004-05-17,31.38, -5.81, 7.51, 2.01, 1.73, 7.81, repro,
2004-05-18,32.75, -5.17, 1.16, 1.99, 1.7, 7.77, repro,
2004-05-19,33.10, -5.42, 6.67, 2.2, 1.89, 8.42, repro,
2004-05-20,32.02, -6.15, 1.95, 2.15, 1.82, 8.28, repro,
2004-05-21,33.32, -4.57, 3.07, 2.03, 1.7, 7.76, repro,
2004-05-22,32.71, -6.87, 2.14, 1.99, 1.66, 7.69, repro,
2004-05-23,32.55, -5.89, 3.48, 1.99, 1.67, 7.72, repro,
2004-05-24,32.63, -6.49, 12.96, 2, 1.72, 7.91, repro,
2004-05-25,32.54, -7.51, 6.26, 2.15, 1.91, 8.62, repro,
2004-05-26,33.17, -6.16, 8.65, 2.01, 1.69, 7.82, repro,
2004-05-27,34.02, -7.15, 14.11, 2.03, 1.69, 7.81, repro,
2004-05-28,34.08, -7.84, 5.34, 2.05, 1.73, 7.94, repro,
2004-05-29,35.31, -6.67, 7.76, 2.02, 1.71, 7.89, repro,
2004-05-30,33.77, -7.95, 15.69, 2.09, 1.82, 8.31, repro,
2004-05-31,34.13, -6.94, 4.85, 2.04, 1.74, 7.86, repro,
2004-06-01,35.31, -6.64, 3.57, 1.99, 1.66, 7.67, repro,
2004-06-02,34.25, -7.39, 6.56, 2.01, 1.67, 7.74, repro,
2004-06-03,34.35, -7.58, 3.61, 1.99, 1.65, 7.62, repro,
2004-06-04,35.09, -7.07, 3.94, 2.11, 1.85, 8.37, repro,
2004-06-05,35.42, -8.02, 0.87, 2.11, 1.88, 8.28, repro,
2004-06-06,34.32, -7.14, 8.16, 2.1, 1.81, 8.08, repro,
2004-06-07,35.72, -6.58, 7.39, 1.98, 1.67, 7.65, repro,
2004-06-08,34.74, -8.66, 8.60, 2.01, 1.7, 7.63, repro,
2004-06-09,36.11, -8.94, 8.52, 2, 1.68, 7.71, repro,
2004-06-10,35.34, -8.05, 8.31, 2.12, 1.86, 8.32, repro,
2004-06-11,35.31, -8.39, 6.89, 2.09, 1.8, 7.98, repro,
2004-06-12,36.20, -8.05, 5.52, 2.04, 1.74, 7.85, repro,
