PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P314
Station name, CahtoPeak_CN2004
Begin Date, 2004-08-13
End Date, 2026-03-28
Release Date, 2026-03-29
Source file, P314.cwu.nam14.pos
Offset from source file, 138.86 mm North, -151.93 mm East, -14.92 mm Vertical
Reference position, 39.6856641250 North Latitude, -123.5818494763 East Longitude, 1251.93909 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2007-10-04,62.07, -68.68, -0.32, 2.23, 1.71, 7.8, repro,
2007-10-05,60.31, -68.68, 6.59, 2.14, 1.71, 7.72, repro,
2007-10-06,61.67, -68.22, 4.06, 2.14, 1.67, 7.52, repro,
2007-10-07,61.76, -68.15, 0.12, 2.14, 1.67, 7.54, repro,
2007-10-08,61.25, -69.44, -2.12, 2.37, 1.83, 8.52, repro,
2007-10-09,61.97, -67.92, 0.36, 2.29, 1.88, 8.35, repro,
2007-10-10,63.24, -67.84, -6.59, 2.26, 1.72, 7.92, repro,
2007-10-11,62.09, -68.33, 0.82, 2.09, 1.66, 7.43, repro,
2007-10-12,63.06, -68.21, 1.84, 2.08, 1.65, 7.39, repro,
2007-10-13,62.48, -69.40, -0.54, 2.04, 1.6, 7.28, repro,
2007-10-14,62.89, -68.97, -0.61, 2.02, 1.59, 7.2, repro,
2007-10-15,63.05, -69.63, 7.75, 2.05, 1.64, 7.49, repro,
2007-10-16,61.91, -69.38, 5.71, 2.03, 1.6, 7.26, repro,
2007-10-17,61.75, -68.91, 5.12, 2.08, 1.63, 7.45, repro,
2007-10-18,63.16, -68.34, 1.64, 2.08, 1.65, 7.41, repro,
2007-10-19,61.50, -67.07, -1.52, 2.03, 1.6, 7.27, repro,
2007-10-20,63.02, -68.08, -1.30, 2.07, 1.63, 7.43, repro,
2007-10-21,63.51, -67.74, -0.72, 2.04, 1.6, 7.28, repro,
2007-10-22,62.45, -68.35, -4.47, 2.05, 1.58, 7.24, repro,
2007-10-23,63.32, -68.24, -5.09, 2.1, 1.66, 7.45, repro,
2007-10-24,63.32, -69.07, -5.10, 2.13, 1.7, 7.66, repro,
2007-10-25,62.74, -68.90, -6.05, 2.07, 1.63, 7.44, repro,
2007-10-26,63.62, -69.93, -5.96, 2.12, 1.72, 7.57, repro,
2007-10-27,62.94, -69.37, -6.79, 2.08, 1.65, 7.5, repro,
2007-10-28,64.86, -69.12, -9.31, 2.03, 1.6, 7.23, repro,
2007-10-29,63.58, -69.72, -0.10, 2.03, 1.6, 7.25, repro,
2007-10-30,63.90, -69.23, -6.87, 2.04, 1.6, 7.3, repro,
2007-10-31,63.49, -69.51, -3.94, 2.14, 1.69, 7.64, repro,
2007-11-01,64.77, -69.09, -2.51, 2.01, 1.56, 7.1, repro,
2007-11-02,65.38, -69.33, -8.38, 2.01, 1.57, 7.14, repro,
2007-11-03,64.19, -70.03, -7.35, 2.01, 1.56, 7.07, repro,
2007-11-04,64.11, -68.85, -3.10, 1.99, 1.57, 7.05, repro,
2007-11-05,64.81, -69.80, -7.34, 1.99, 1.57, 7.04, repro,
2007-11-06,63.32, -69.75, -8.75, 2.07, 1.65, 7.43, repro,
2007-11-07,65.82, -70.80, -8.76, 2.01, 1.57, 7.15, repro,
2007-11-08,64.62, -70.05, -3.43, 2.04, 1.59, 7.14, repro,
2007-11-09,65.87, -70.26, -5.90, 2.03, 1.59, 7.16, repro,
2007-11-10,66.19, -68.39, -12.99, 1.99, 1.57, 7.06, repro,
2007-11-11,65.49, -70.11, -5.16, 1.99, 1.55, 7.06, repro,
2007-11-12,65.40, -72.05, -10.57, 2.01, 1.56, 7.15, repro,
2007-11-13,65.51, -69.90, -10.73, 2, 1.56, 7.12, repro,
2007-11-14,65.40, -70.19, -8.62, 2.03, 1.58, 7.17, repro,
2007-11-15,66.28, -70.49, -13.95, 2.02, 1.57, 7.14, repro,
2007-11-16,65.83, -71.83, -10.43, 1.99, 1.55, 7.05, repro,
2007-11-17,65.87, -70.67, -13.76, 2.01, 1.56, 7.14, repro,
2007-11-18,67.15, -69.97, -12.57, 2, 1.57, 7.12, repro,
2007-11-19,67.06, -71.35, -7.97, 2.12, 1.66, 7.59, repro,
2007-11-20,66.05, -71.54, -12.96, 2.07, 1.64, 7.38, repro,
2007-11-21,66.03, -70.94, -7.98, 2.08, 1.7, 7.64, repro,
2007-11-22,66.76, -72.37, -15.65, 2, 1.57, 7.1, repro,
2007-11-23,67.07, -71.79, -11.97, 2.04, 1.66, 7.37, repro,
2007-11-24,66.72, -72.22, -9.71, 2.02, 1.61, 7.2, repro,
2007-11-25,67.91, -72.49, -7.36, 2.11, 1.72, 7.47, repro,
2007-11-26,67.03, -71.21, -6.21, 2.12, 1.77, 7.8, repro,
2007-11-27,67.64, -71.63, -11.56, 2.14, 1.7, 7.62, repro,
2007-11-28,67.71, -71.19, -16.43, 2.09, 1.66, 7.38, repro,
2007-11-29,65.50, -71.74, -12.85, 2.12, 1.71, 7.57, repro,
2007-11-30,66.63, -72.75, -12.58, 2.14, 1.71, 7.52, repro,
2007-12-01,67.38, -73.20, -1.87, 2.15, 1.78, 7.79, repro,
2007-12-02,67.90, -71.85, -9.27, 2.19, 1.79, 8.08, repro,
2007-12-03,68.48, -72.69, -10.47, 2.16, 1.73, 7.88, repro,
2007-12-04,68.76, -71.86, -8.20, 2.18, 1.8, 7.93, repro,
2007-12-05,67.40, -72.07, -1.78, 2.26, 1.96, 8.61, repro,
2007-12-06,68.39, -71.52, -10.42, 2.39, 2.11, 8.92, repro,
2007-12-07,68.65, -71.12, -7.13, 2.25, 1.89, 8.2, repro,
2007-12-08,67.04, -73.20, -7.70, 2.15, 1.75, 7.63, repro,
2007-12-09,67.99, -73.39, -3.86, 2.4, 2.12, 9.14, repro,
2007-12-10,67.20, -72.65, -10.46, 2.17, 1.77, 7.77, repro,
2007-12-11,68.24, -72.19, -9.57, 2.19, 1.86, 8.05, repro,
2007-12-12,68.04, -72.52, -13.23, 2.14, 1.68, 7.75, repro,
2007-12-13,68.35, -72.36, -14.09, 2.09, 1.67, 7.56, repro,
2007-12-14,68.87, -72.04, -6.21, 2.06, 1.59, 7.29, repro,
2007-12-15,67.20, -71.95, -0.80, 2.06, 1.6, 7.35, repro,
2007-12-16,68.81, -73.77, -3.40, 2.08, 1.61, 7.44, repro,
2007-12-17,68.23, -70.71, -3.48, 2.11, 1.64, 7.43, repro,
2007-12-18,68.71, -72.59, -3.49, 2.07, 1.63, 7.36, repro,
2007-12-19,68.10, -72.34, -9.25, 2.11, 1.66, 7.53, repro,
2007-12-20,68.33, -73.33, -2.76, 2.08, 1.63, 7.43, repro,
2007-12-21,69.55, -72.55, -7.53, 2.23, 1.8, 8.19, repro,
2007-12-22,68.44, -72.44, -11.19, 2.26, 1.86, 8.34, repro,
2007-12-23,68.04, -71.59, -8.56, 2.09, 1.68, 7.52, repro,
2007-12-24,67.86, -71.29, -0.77, 2.23, 1.86, 8.29, repro,
2007-12-25,67.72, -72.87, -4.41, 2.1, 1.68, 7.54, repro,
2007-12-26,67.40, -72.78, -3.06, 2.07, 1.62, 7.38, repro,
2007-12-27,68.78, -72.76, -6.70, 2.13, 1.67, 7.72, repro,
2007-12-28,71.87, -71.45, -13.22, 2.12, 1.66, 7.62, repro,
2007-12-29,69.50, -67.88, -5.90, 2.11, 1.64, 7.52, repro,
2007-12-30,67.70, -72.22, -8.64, 2.11, 1.65, 7.56, repro,
2007-12-31,68.74, -72.22, -8.70, 2.04, 1.57, 7.19, repro,
2008-01-01,68.95, -73.41, -13.71, 2.06, 1.58, 7.28, repro,
2008-01-02,69.36, -74.36, -9.53, 2.06, 1.58, 7.29, repro,
2008-01-03,69.31, -75.12, -4.27, 2.08, 1.58, 7.34, repro,
2008-01-04,68.33, -74.44, -3.93, 2.08, 1.58, 7.35, repro,
2008-01-05,67.62, -74.53, -0.25, 2.03, 1.54, 7.14, repro,
2008-01-06,67.85, -72.63, -4.71, 2.07, 1.6, 7.39, repro,
2008-01-07,67.56, -72.90, -6.10, 2.03, 1.56, 7.2, repro,
2008-01-08,68.52, -68.99, -0.36, 2.18, 1.6, 7.6, repro,
2008-01-09,67.92, -72.92, -6.45, 2.08, 1.57, 7.34, repro,
2008-01-10,70.63, -72.75, -11.73, 2.07, 1.61, 7.49, repro,
2008-01-11,70.03, -73.81, -12.21, 2.02, 1.56, 7.16, repro,
2008-01-12,68.53, -72.64, -8.93, 2.02, 1.56, 7.14, repro,
2008-01-13,68.58, -72.84, -15.87, 2.02, 1.57, 7.21, repro,
2008-01-14,69.05, -73.32, -10.17, 2.03, 1.56, 7.16, repro,
2008-01-15,68.71, -73.17, -9.85, 2.02, 1.55, 7.12, repro,
2008-01-16,68.54, -74.31, -10.32, 2.04, 1.57, 7.18, repro,
2008-01-17,69.79, -72.75, -9.07, 2.04, 1.57, 7.17, repro,
2008-01-18,69.88, -73.92, -10.00, 2.02, 1.59, 7.24, repro,
2008-01-19,69.54, -73.79, -13.77, 2.02, 1.55, 7.13, repro,
2008-01-20,68.17, -74.29, -13.69, 2.02, 1.56, 7.15, repro,
2008-01-21,68.04, -73.73, -6.17, 2.04, 1.6, 7.25, repro,
2008-01-22,68.71, -74.70, -9.95, 2, 1.55, 7.04, repro,
2008-01-23,68.36, -74.48, -9.58, 2, 1.56, 7.1, repro,
2008-01-24,69.09, -74.06, -10.69, 2, 1.56, 7.14, repro,
2008-01-25,70.15, -77.43, -4.76, 2.02, 1.56, 7.17, repro,
2008-01-26,70.28, -74.65, -6.99, 2.02, 1.56, 7.18, repro,
2008-01-27,68.87, -74.91, -2.37, 2, 1.56, 7.09, repro,
2008-01-28,67.09, -73.40, -1.58, 2.06, 1.57, 7.23, repro,
2008-01-29,69.17, -74.10, -9.53, 2.1, 1.67, 7.51, repro,
2008-01-30,68.28, -73.45, -12.21, 2.12, 1.64, 7.53, repro,
2008-01-31,69.17, -72.73, -8.70, 2.01, 1.56, 7.16, repro,
2008-02-01,68.87, -73.21, -15.46, 2, 1.56, 7.1, repro,
2008-02-02,70.44, -73.21, -16.64, 2, 1.55, 7.05, repro,
2008-02-03,66.95, -73.26, -10.15, 2, 1.56, 7.09, repro,
2008-02-04,68.58, -73.14, -13.21, 2, 1.56, 7.11, repro,
2008-02-05,70.85, -73.66, -16.52, 2.05, 1.64, 7.4, repro,
2008-02-06,70.17, -74.35, -13.17, 2.05, 1.63, 7.32, repro,
2008-02-07,70.48, -74.05, -18.66, 2.02, 1.58, 7.2, repro,
2008-02-08,70.72, -74.34, -12.09, 2.01, 1.55, 7.09, repro,
2008-02-09,69.64, -74.10, -13.61, 2, 1.56, 7.13, repro,
2008-02-10,69.96, -74.74, -8.66, 2.01, 1.57, 7.15, repro,
2008-02-11,70.34, -74.21, -11.10, 2.02, 1.57, 7.16, repro,
2008-02-12,70.36, -74.62, -7.77, 2, 1.55, 7.05, repro,
2008-02-13,69.56, -75.50, -7.43, 2, 1.54, 7.07, repro,
2008-02-14,69.53, -75.29, -7.76, 2.03, 1.59, 7.18, repro,
2008-02-15,71.30, -75.45, -13.56, 2.03, 1.61, 7.25, repro,
2008-02-16,70.23, -75.61, -8.26, 2.01, 1.57, 7.17, repro,
2008-02-17,69.27, -74.84, -6.66, 2, 1.55, 7.05, repro,
2008-02-18,69.69, -75.96, -8.76, 1.99, 1.54, 7.01, repro,
2008-02-19,70.32, -75.83, -9.13, 2, 1.56, 7.09, repro,
2008-02-20,68.99, -75.83, -11.53, 2, 1.57, 7.13, repro,
2008-02-21,70.84, -76.31, -0.95, 2.01, 1.57, 7.16, repro,
2008-02-22,69.50, -75.35, -3.82, 2.01, 1.57, 7.12, repro,
2008-02-23,69.26, -75.79, -5.94, 1.99, 1.55, 7.05, repro,
2008-02-24,70.67, -74.59, -11.15, 2, 1.55, 7.04, repro,
2008-02-25,69.97, -74.47, -10.70, 2.01, 1.56, 7.12, repro,
2008-02-26,70.69, -76.48, -21.17, 2.01, 1.56, 7.13, repro,
2008-02-27,70.18, -76.60, -13.55, 2.05, 1.61, 7.29, repro,
2008-02-28,71.65, -75.70, -13.52, 2.04, 1.6, 7.25, repro,
2008-02-29,69.83, -76.83, -10.96, 2.07, 1.64, 7.4, repro,
2008-03-01,70.17, -74.72, -8.84, 1.99, 1.55, 7.05, repro,
2008-03-02,70.67, -74.99, -10.96, 2.08, 1.67, 7.52, repro,
2008-03-03,71.29, -76.57, -12.41, 2.01, 1.57, 7.15, repro,
2008-03-04,71.20, -76.01, -16.94, 2, 1.56, 7.08, repro,
2008-03-05,70.93, -76.62, -13.11, 2.07, 1.66, 7.52, repro,
2008-03-06,71.17, -77.14, -8.60, 2, 1.55, 7.06, repro,
2008-03-07,70.17, -76.04, -7.99, 2, 1.56, 7.1, repro,
2008-03-08,70.02, -76.39, -8.30, 2.02, 1.6, 7.29, repro,
2008-03-09,70.76, -78.48, -11.93, 2.03, 1.6, 7.29, repro,
2008-03-10,71.60, -77.67, -12.24, 2.01, 1.57, 7.14, repro,
2008-03-11,71.58, -76.85, -10.99, 2, 1.55, 7.05, repro,
2008-03-12,71.42, -77.51, -8.27, 2.03, 1.6, 7.37, repro,
2008-03-13,70.55, -76.76, -1.43, 2.03, 1.6, 7.35, repro,
2008-03-14,71.18, -75.97, -9.72, 2, 1.56, 7.08, repro,
2008-03-15,70.15, -77.84, -12.07, 1.99, 1.56, 7.05, repro,
2008-03-16,71.55, -77.33, -9.63, 2.09, 1.64, 7.56, repro,
2008-03-17,70.60, -77.36, -13.07, 2.15, 1.72, 7.89, repro,
2008-03-18,72.24, -77.93, -9.47, 2.06, 1.63, 7.44, repro,
2008-03-19,71.56, -77.74, -12.02, 2.04, 1.59, 7.29, repro,
2008-03-20,70.79, -76.86, -13.91, 2.04, 1.6, 7.3, repro,
2008-03-21,73.08, -77.71, -16.51, 2.03, 1.59, 7.27, repro,
2008-03-22,73.08, -78.90, -16.81, 2.05, 1.59, 7.26, repro,
2008-03-23,72.31, -78.90, -14.85, 2.04, 1.59, 7.3, repro,
2008-03-24,71.85, -78.11, -11.60, 2.04, 1.59, 7.26, repro,
2008-03-25,72.43, -77.90, -8.06, 2.06, 1.62, 7.39, repro,
2008-03-26,72.09, -77.34, -12.60, 2.06, 1.63, 7.38, repro,
2008-03-27,73.12, -77.70, -14.92, 2.06, 1.61, 7.34, repro,
2008-03-28,73.42, -79.06, -12.72, 2.05, 1.59, 7.27, repro,
2008-03-29,73.53, -78.25, -7.96, 2.04, 1.56, 7.2, repro,
2008-03-30,72.62, -79.59, -9.09, 2.03, 1.56, 7.19, repro,
2008-03-31,72.37, -79.04, -7.70, 2.02, 1.56, 7.17, repro,
2008-04-01,73.07, -78.52, -9.35, 2.02, 1.56, 7.17, repro,
2008-04-02,72.62, -79.00, -10.96, 2.09, 1.57, 7.39, repro,
2008-04-03,72.51, -79.40, -10.78, 2.03, 1.55, 7.16, repro,
2008-04-04,72.94, -79.10, -12.88, 2.02, 1.56, 7.18, repro,
2008-04-05,73.33, -79.09, -7.32, 2.02, 1.55, 7.19, repro,
2008-04-06,72.34, -78.41, -9.74, 2.02, 1.56, 7.17, repro,
2008-04-07,73.11, -79.41, -11.02, 2.03, 1.56, 7.17, repro,
2008-04-08,72.47, -80.23, -10.66, 2.05, 1.56, 7.25, repro,
2008-04-09,73.85, -79.65, -9.31, 2.04, 1.55, 7.2, repro,
2008-04-10,72.46, -80.31, -4.66, 2.02, 1.56, 7.23, repro,
2008-04-11,72.60, -79.71, -9.74, 2.02, 1.55, 7.2, repro,
2008-04-12,72.81, -80.55, -12.09, 2.03, 1.57, 7.25, repro,
2008-04-13,74.04, -79.50, -12.58, 2.04, 1.56, 7.23, repro,
2008-04-14,73.08, -80.46, -13.82, 2.05, 1.57, 7.32, repro,
2008-04-15,74.17, -78.70, -8.66, 2.07, 1.61, 7.36, repro,
2008-04-16,73.75, -80.23, -5.17, 2.06, 1.6, 7.33, repro,
2008-04-17,73.02, -81.03, -11.09, 2.03, 1.57, 7.27, repro,
2008-04-18,73.96, -80.33, -9.76, 2.03, 1.55, 7.21, repro,
2008-04-19,73.80, -80.01, -8.84, 2.05, 1.56, 7.29, repro,
2008-04-20,73.38, -80.24, -9.24, 2.03, 1.55, 7.2, repro,
2008-04-21,72.64, -79.74, -11.17, 2.04, 1.56, 7.29, repro,
2008-04-22,73.76, -79.12, -12.49, 2.02, 1.55, 7.22, repro,
2008-04-23,74.28, -79.15, -13.14, 2.11, 1.64, 7.56, repro,
2008-04-24,73.74, -79.42, -12.23, 2.07, 1.59, 7.37, repro,
2008-04-25,74.14, -80.45, -15.71, 2.04, 1.55, 7.24, repro,
2008-04-26,73.98, -80.15, -15.55, 2.14, 1.65, 7.6, repro,
2008-04-27,73.88, -80.41, -14.77, 2.13, 1.59, 7.47, repro,
2008-04-28,73.35, -80.14, -15.42, 2.11, 1.58, 7.36, repro,
2008-04-29,74.84, -79.56, -14.32, 2.2, 1.66, 7.69, repro,
2008-04-30,73.41, -78.52, -10.33, 2.15, 1.69, 7.7, repro,
2008-05-01,75.46, -80.16, -9.20, 2.13, 1.63, 7.55, repro,
2008-05-02,73.75, -80.67, -10.22, 2.13, 1.64, 7.62, repro,
2008-05-03,73.10, -81.58, -7.71, 2.09, 1.6, 7.46, repro,
2008-05-04,73.44, -80.93, -5.93, 2.05, 1.56, 7.28, repro,
2008-05-05,74.04, -82.01, -14.78, 2.11, 1.6, 7.44, repro,
2008-05-06,75.71, -81.42, -8.71, 2.12, 1.65, 7.62, repro,
2008-05-07,74.36, -80.73, -9.66, 2.1, 1.6, 7.51, repro,
2008-05-08,74.42, -82.40, -9.33, 2.23, 1.69, 7.98, repro,
2008-05-09,74.14, -82.42, -9.81, 2.14, 1.64, 7.64, repro,
2008-05-10,75.03, -79.94, -7.74, 2.13, 1.63, 7.58, repro,
2008-05-11,75.20, -81.39, -5.89, 2.14, 1.64, 7.66, repro,
2008-05-12,75.21, -81.85, 0.87, 2.11, 1.6, 7.48, repro,
2008-05-13,74.00, -81.64, -7.52, 2.06, 1.56, 7.35, repro,
2008-05-14,76.81, -82.27, -15.78, 2.09, 1.58, 7.37, repro,
2008-05-15,74.40, -82.50, -16.28, 2.07, 1.56, 7.32, repro,
2008-05-16,74.79, -81.49, -11.75, 2.09, 1.57, 7.36, repro,
2008-05-17,74.31, -81.41, -10.36, 2.09, 1.58, 7.37, repro,
2008-05-18,74.45, -82.17, -9.78, 2.11, 1.6, 7.47, repro,
2008-05-19,74.27, -81.81, -6.65, 2.04, 1.55, 7.29, repro,
2008-05-20,75.09, -81.11, -4.35, 2.08, 1.58, 7.4, repro,
2008-05-21,75.20, -80.50, -9.36, 2.05, 1.56, 7.31, repro,
2008-05-22,72.06, -82.21, -3.83, 2.09, 1.62, 7.53, repro,
2008-05-23,74.02, -82.30, -2.34, 2.05, 1.59, 7.38, repro,
2008-05-24,75.61, -82.13, -9.19, 2.04, 1.56, 7.27, repro,
2008-05-25,75.86, -82.58, -2.38, 2.05, 1.56, 7.27, repro,
2008-05-26,75.10, -82.05, -9.74, 2.07, 1.59, 7.41, repro,
2008-05-27,75.30, -81.75, -8.37, 2.05, 1.56, 7.31, repro,
2008-05-28,74.76, -82.30, -8.23, 2.03, 1.55, 7.22, repro,
2008-05-29,75.47, -81.48, -8.82, 2.09, 1.59, 7.37, repro,
2008-05-30,76.53, -81.61, -10.90, 2.03, 1.55, 7.21, repro,
2008-05-31,76.97, -82.98, -9.87, 2.05, 1.55, 7.26, repro,
2008-06-01,77.26, -83.50, -7.88, 2.04, 1.56, 7.26, repro,
2008-06-02,76.18, -81.51, -9.86, 2.04, 1.55, 7.28, repro,
2008-06-03,76.09, -81.00, -12.19, 2.12, 1.63, 7.6, repro,
2008-06-04,76.47, -82.19, -3.14, 2.04, 1.55, 7.23, repro,
2008-06-05,77.21, -82.10, -6.37, 2.05, 1.55, 7.23, repro,
2008-06-06,78.57, -82.57, -12.56, 2.07, 1.57, 7.32, repro,
2008-06-07,78.74, -82.53, -5.41, 2.13, 1.64, 7.69, repro,
2008-06-08,76.86, -83.08, -5.86, 2.09, 1.6, 7.41, repro,
2008-06-09,77.30, -81.43, -12.31, 2.1, 1.59, 7.41, repro,
2008-06-10,76.60, -82.49, -9.06, 2.04, 1.54, 7.2, repro,
2008-06-11,77.36, -82.70, -10.13, 2.06, 1.56, 7.3, repro,
2008-06-12,77.70, -82.71, -6.20, 2.07, 1.58, 7.43, repro,
2008-06-13,77.47, -83.24, -11.64, 2.06, 1.55, 7.32, repro,
2008-06-14,77.62, -85.26, -7.11, 2.1, 1.59, 7.38, repro,
2008-06-15,77.97, -82.32, -9.96, 2.11, 1.59, 7.39, repro,
2008-06-16,77.38, -82.90, -6.39, 2.06, 1.56, 7.3, repro,
2008-06-17,78.17, -83.06, -9.94, 2.05, 1.55, 7.26, repro,
2008-06-18,79.30, -83.06, -10.56, 2.04, 1.55, 7.28, repro,
2008-06-19,78.31, -84.33, -9.40, 2.12, 1.66, 7.76, repro,
2008-06-20,77.14, -83.56, -10.02, 2.06, 1.55, 7.29, repro,
2008-06-21,78.73, -84.40, -9.67, 2.22, 1.69, 7.81, repro,
2008-06-22,77.86, -82.97, -10.02, 2.07, 1.56, 7.34, repro,
2008-06-23,78.60, -83.30, -5.80, 2.05, 1.55, 7.24, repro,
2008-06-24,77.96, -83.70, -8.60, 2.04, 1.54, 7.2, repro,
2008-06-25,77.67, -83.93, -7.89, 2.05, 1.54, 7.25, repro,
2008-06-26,79.25, -83.31, -3.48, 2.09, 1.61, 7.46, repro,
2008-06-27,77.94, -84.36, -2.42, 2.07, 1.56, 7.33, repro,
2008-06-28,78.43, -84.12, -11.08, 2.08, 1.6, 7.4, repro,
2008-06-29,79.49, -84.19, -10.00, 2.16, 1.62, 7.65, repro,
2008-06-30,78.95, -84.56, -10.52, 2.05, 1.54, 7.21, repro,
2008-07-01,78.37, -85.26, -7.79, 2.05, 1.55, 7.22, repro,
2008-07-02,79.00, -84.62, -7.55, 2.06, 1.55, 7.28, repro,
2008-07-03,78.28, -84.72, -9.08, 2.1, 1.61, 7.45, repro,
2008-07-04,79.35, -84.88, -4.27, 2.22, 1.79, 8.04, repro,
2008-07-05,80.03, -84.17, -7.46, 2.05, 1.55, 7.25, repro,
2008-07-06,78.04, -84.78, 2.64, 2.06, 1.55, 7.27, repro,
2008-07-07,79.94, -82.11, -2.14, 2.11, 1.62, 7.52, repro,
2008-07-08,78.72, -84.60, -1.72, 2.07, 1.55, 7.3, repro,
2008-07-09,79.08, -84.89, 3.99, 2.07, 1.58, 7.43, repro,
2008-07-10,80.24, -83.71, -1.00, 2.1, 1.58, 7.32, repro,
2008-07-11,79.73, -84.31, -2.24, 2.17, 1.65, 7.61, repro,
2008-07-12,79.55, -85.39, -2.08, 2.08, 1.56, 7.33, repro,
2008-07-13,78.98, -86.07, -1.75, 2.14, 1.68, 7.74, repro,
2008-07-14,78.87, -86.04, -5.92, 2.09, 1.6, 7.4, repro,
2008-07-15,79.64, -85.44, -4.41, 2.04, 1.54, 7.17, repro,
2008-07-16,79.28, -84.93, -6.63, 2.06, 1.55, 7.23, repro,
2008-07-17,79.55, -85.35, -6.10, 2.07, 1.56, 7.27, repro,
2008-07-18,79.56, -85.03, -0.54, 2.22, 1.6, 7.72, repro,
2008-07-19,78.75, -85.62, -3.78, 2.25, 1.72, 8.17, repro,
2008-07-20,80.01, -85.93, -2.33, 2.03, 1.54, 7.13, repro,
2008-07-21,79.35, -84.96, 2.72, 2.05, 1.55, 7.17, repro,
2008-07-22,79.98, -85.59, 2.65, 2.07, 1.56, 7.29, repro,
2008-07-23,79.29, -86.04, 0.33, 2.13, 1.57, 7.44, repro,
2008-07-24,78.82, -86.33, -3.42, 2.08, 1.55, 7.31, repro,
2008-07-25,79.98, -85.72, 1.20, 2.04, 1.54, 7.19, repro,
2008-07-26,79.58, -85.29, -2.04, 2.02, 1.53, 7.11, repro,
2008-07-27,79.22, -86.73, 1.96, 2.1, 1.58, 7.38, repro,
2008-07-28,79.80, -86.18, 0.67, 2.14, 1.6, 7.45, repro,
2008-07-29,79.36, -86.10, 3.23, 2.13, 1.56, 7.55, repro,
2008-07-30,81.06, -87.53, 0.17, 2.13, 1.57, 7.55, repro,
2008-07-31,79.44, -86.73, 0.06, 2.03, 1.54, 7.14, repro,
2008-08-01,79.51, -85.91, 0.99, 2.03, 1.53, 7.11, repro,
2008-08-02,79.61, -86.27, 4.52, 2.06, 1.55, 7.25, repro,
2008-08-03,80.42, -87.38, -0.84, 2.11, 1.59, 7.43, repro,
2008-08-04,80.22, -87.06, -1.79, 2.07, 1.55, 7.31, repro,
2008-08-05,81.15, -87.92, -5.16, 2.05, 1.55, 7.21, repro,
2008-08-06,79.59, -87.86, -2.01, 2.14, 1.6, 7.47, repro,
2008-08-07,80.15, -86.80, -3.96, 2.15, 1.61, 7.48, repro,
2008-08-08,80.66, -88.22, 0.77, 2.17, 1.61, 7.52, repro,
2008-08-09,79.40, -87.62, -2.23, 2.12, 1.57, 7.46, repro,
2008-08-10,79.86, -89.14, -2.54, 2.11, 1.55, 7.34, repro,
2008-08-11,80.24, -87.64, -4.94, 2.11, 1.57, 7.37, repro,
2008-08-12,79.96, -87.67, 0.62, 2.09, 1.56, 7.3, repro,
2008-08-13,77.45, -88.93, -4.68, 2.1, 1.55, 7.35, repro,
2008-08-14,79.32, -88.01, -1.84, 2.13, 1.56, 7.45, repro,
2008-08-15,80.37, -88.79, 2.61, 2.12, 1.55, 7.39, repro,
2008-08-16,80.28, -88.28, -3.71, 2.1, 1.54, 7.29, repro,
2008-08-17,79.69, -88.34, 2.42, 2.1, 1.55, 7.3, repro,
2008-08-18,80.34, -87.51, -2.20, 2.11, 1.56, 7.36, repro,
2008-08-19,80.83, -88.49, 3.85, 2.1, 1.56, 7.34, repro,
2008-08-20,80.43, -89.63, 3.17, 2.11, 1.56, 7.39, repro,
2008-08-21,80.79, -88.86, -2.66, 2.11, 1.54, 7.28, repro,
2008-08-22,81.59, -88.40, 1.46, 2.1, 1.55, 7.28, repro,
2008-08-23,81.32, -87.98, -2.65, 2.1, 1.55, 7.29, repro,
2008-08-24,79.49, -89.22, 0.79, 2.11, 1.57, 7.36, repro,
2008-08-25,79.76, -87.86, -1.48, 2.18, 1.64, 7.8, repro,
2008-08-26,80.79, -90.52, -1.02, 2.12, 1.56, 7.36, repro,
2008-08-27,82.51, -89.26, -2.16, 2.13, 1.57, 7.39, repro,
2008-08-28,80.12, -88.33, 4.75, 2.28, 1.71, 7.82, repro,
2008-08-29,80.06, -88.98, -4.44, 2.17, 1.64, 7.59, repro,
2008-08-30,80.56, -89.19, 3.43, 2.12, 1.57, 7.38, repro,
2008-08-31,81.22, -88.48, -3.80, 2.14, 1.58, 7.43, repro,
2008-09-01,81.17, -89.54, -6.35, 2.12, 1.57, 7.39, repro,
2008-09-02,81.27, -88.27, -6.27, 2.12, 1.57, 7.38, repro,
2008-09-03,81.63, -89.31, -8.04, 2.14, 1.58, 7.44, repro,
2008-09-04,80.60, -90.39, -2.69, 2.23, 1.69, 7.86, repro,
2008-09-05,80.77, -89.98, -4.02, 2.21, 1.62, 7.63, repro,
2008-09-06,82.09, -90.01, -5.77, 2.15, 1.6, 7.62, repro,
2008-09-07,80.73, -89.12, -0.78, 2.11, 1.57, 7.4, repro,
2008-09-08,80.33, -90.26, -4.47, 2.11, 1.57, 7.39, repro,
2008-09-09,80.63, -89.62, -0.38, 2.17, 1.58, 7.53, repro,
2008-09-10,82.06, -88.94, -5.85, 2.17, 1.61, 7.57, repro,
2008-09-11,81.19, -90.21, -1.11, 2.17, 1.61, 7.59, repro,
